"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 07- 18","10.9196","10.9373","10.9951","10.8985","","-0.07%"
"2019- 07- 17","10.9275","10.8989","10.9389","10.8840","","0.32%"
"2019- 07- 16","10.8924","10.9383","10.9579","10.8759","","-0.32%"
"2019- 07- 15","10.9275","10.9137","10.9594","10.8982","","0.25%"
"2019- 07- 12","10.8999","10.8315","10.9263","10.8108","","0.73%"
"2019- 07- 11","10.8208","10.8475","10.8989","10.8173","","-0.16%"
"2019- 07- 10","10.8377","10.8697","10.8733","10.8228","","-0.20%"
"2019- 07- 09","10.8590","10.8617","10.8846","10.8238","","0.07%"
"2019- 07- 08","10.8510","10.8351","10.9172","10.8207","","0.22%"
"2019- 07- 05","10.8277","10.8370","10.8654","10.7988","","0.02%"
"2019- 07- 04","10.8257","10.8571","10.8735","10.8259","","-0.19%"
"2019- 07- 03","10.8468","10.8204","10.9032","10.8062","","0.34%"
"2019- 07- 02","10.8097","10.7140","10.8329","10.6994","","1.00%"
"2019- 07- 01","10.7023","10.6971","10.7531","10.6046","","-0.04%"
"2019- 06- 28","10.7069","10.7345","10.7684","10.7086","","-0.23%"
"2019- 06- 27","10.7318","10.7118","10.7541","10.6895","","0.28%"
"2019- 06- 26","10.7019","10.7866","10.8069","10.6983","","-0.69%"
"2019- 06- 25","10.7758","10.7624","10.8178","10.7388","","0.23%"
"2019- 06- 24","10.7508","10.7935","10.8155","10.7481","","-0.37%"
"2019- 06- 21","10.7910","10.8049","10.8701","10.7526","","-0.04%"
"2019- 06- 20","10.7950","10.8457","10.8990","10.7416","","-0.37%"
"2019- 06- 19","10.8350","10.8328","10.8772","10.8064","","0.12%"
"2019- 06- 18","10.8221","10.9304","10.9789","10.8069","","-0.90%"
"2019- 06- 17","10.9207","10.9478","10.9478","10.9040","","-0.09%"
"2019- 06- 14","10.9300","10.9178","10.9661","10.9022","","0.21%"
"2019- 06- 13","10.9070","10.9075","10.9762","10.8941","","0.02%"
"2019- 06- 12","10.9044","10.8663","10.9326","10.8506","","0.45%"
"2019- 06- 11","10.8551","10.9181","10.9440","10.8392","","-0.48%"
"2019- 06- 10","10.9074","10.8892","10.9394","10.8758","","-0.07%"
"2019- 06- 07","10.9146","10.8719","10.9635","10.8534","","0.49%"
"2019- 06- 06","10.8611","10.8869","10.9327","10.8533","","-0.14%"
"2019- 06- 05","10.8761","10.8952","10.9368","10.8363","","-0.11%"
"2019- 06- 04","10.8882","10.9150","10.9777","10.8876","","-0.17%"
"2019- 06- 03","10.9068","10.9699","11.0072","10.8882","","-0.56%"
"2019- 05- 31","10.9687","10.8537","10.9827","10.8404","","1.16%"
"2019- 05- 30","10.8431","10.8949","10.9045","10.8174","","-0.39%"
"2019- 05- 29","10.8853","10.8703","10.9588","10.8537","","0.24%"
"2019- 05- 28","10.8597","10.8173","10.8968","10.7973","","0.50%"
"2019- 05- 27","10.8057","10.8493","10.8556","10.7963","","-0.29%"
"2019- 05- 24","10.8376","10.8548","10.8782","10.8056","","-0.06%"
"2019- 05- 23","10.8437","10.7905","10.8767","10.7690","","0.54%"
"2019- 05- 22","10.7853","10.7954","10.8386","10.7518","","0.02%"
"2019- 05- 21","10.7834","10.8547","10.8710","10.7699","","-0.60%"
"2019- 05- 20","10.8487","10.8490","10.8837","10.7971","","0.05%"
"2019- 05- 17","10.8432","10.8537","10.9164","10.8123","","0.00%"
"2019- 05- 16","10.8431","10.8289","10.9049","10.8132","","0.23%"
"2019- 05- 15","10.8183","10.8373","10.9181","10.8196","","-0.08%"
"2019- 05- 14","10.8267","10.8758","10.9019","10.8037","","-0.36%"
"2019- 05- 13","10.8662","10.7066","10.9188","10.6973","","1.75%"
"2019- 05- 10","10.6794","10.7515","10.7906","10.6685","","-0.55%"
"2019- 05- 09","10.7385","10.6549","10.8329","10.6362","","0.88%"
"2019- 05- 08","10.6448","10.6330","10.6720","10.6068","","0.13%"
"2019- 05- 07","10.6305","10.5542","10.6543","10.5259","","0.82%"
"2019- 05- 06","10.5438","10.5260","10.6442","10.5032","","0.68%"
"2019- 05- 03","10.4723","10.4655","10.5199","10.4614","","0.16%"
"2019- 05- 02","10.4560","10.4658","10.4900","10.4044","","0.01%"
"2019- 05- 01","10.4554","10.4487","10.4713","10.4144","","0.16%"
"2019- 04- 30","10.4384","10.3881","10.5040","10.3749","","0.58%"
"2019- 04- 29","10.3786","10.3848","10.3969","10.3618","","0.04%"
"2019- 04- 26","10.3745","10.3911","10.4187","10.3483","","-0.06%"
"2019- 04- 25","10.3807","10.3048","10.4246","10.3040","","0.84%"
"2019- 04- 24","10.2946","10.2196","10.3615","10.2081","","0.85%"
"2019- 04- 23","10.2083","10.1924","10.2357","10.1852","","0.25%"
"2019- 04- 22","10.1830","10.1549","10.2148","10.1442","","0.37%"
"2019- 04- 19","10.1454","10.1551","10.1691","10.1444","","-0.04%"
"2019- 04- 18","10.1492","10.1047","10.1797","10.0980","","0.55%"
"2019- 04- 17","10.0935","10.1575","10.1655","10.0921","","-0.53%"
"2019- 04- 16","10.1472","10.1316","10.1670","10.1229","","0.25%"
"2019- 04- 15","10.1223","10.1308","10.1492","10.1050","","0.02%"
"2019- 04- 12","10.1198","10.2267","10.2390","10.1128","","-0.94%"
"2019- 04- 11","10.2163","10.2506","10.2771","10.2213","","-0.23%"
"2019- 04- 10","10.2402","10.2675","10.2955","10.2184","","-0.16%"
"2019- 04- 09","10.2562","10.2450","10.2835","10.2278","","0.14%"
"2019- 04- 08","10.2420","10.1839","10.2917","10.1707","","0.68%"
"2019- 04- 05","10.1726","10.1763","10.1985","10.1535","","0.02%"
"2019- 04- 04","10.1704","10.1777","10.2233","10.1652","","0.03%"
"2019- 04- 03","10.1674","10.2171","10.2282","10.1582","","-0.43%"
"2019- 04- 02","10.2112","10.1812","10.2347","10.1588","","0.40%"
"2019- 04- 01","10.1708","10.2625","10.2625","10.1716","","-0.74%"
"2019- 03- 29","10.2471","10.2676","10.2892","10.2327","","-0.20%"
"2019- 03- 28","10.2675","10.3085","10.3544","10.2607","","-0.40%"
"2019- 03- 27","10.3085","10.2668","10.3298","10.2583","","0.41%"
"2019- 03- 26","10.2668","10.3019","10.3217","10.2453","","-0.34%"
"2019- 03- 25","10.3020","10.3419","10.3650","10.2802","","-0.32%"
"2019- 03- 22","10.3353","10.1829","10.3727","10.1740","","1.50%"
"2019- 03- 21","10.1828","10.1725","10.2348","10.1586","","0.10%"
"2019- 03- 20","10.1725","10.1538","10.1835","10.1217","","0.19%"
"2019- 03- 19","10.1537","10.1648","10.1962","10.1341","","-0.10%"
"2019- 03- 18","10.1639","10.1880","10.1961","10.1366","","-0.25%"
"2019- 03- 15","10.1889","10.1725","10.2209","10.1370","","0.16%"
"2019- 03- 14","10.1725","10.1695","10.1991","10.1412","","0.03%"
"2019- 03- 13","10.1695","10.1328","10.2058","10.1262","","0.36%"
"2019- 03- 12","10.1328","10.1774","10.1858","10.1214","","-0.43%"
"2019- 03- 11","10.1765","10.2066","10.2538","10.1694","","-0.23%"
"2019- 03- 08","10.2002","10.1695","10.2674","10.1508","","0.30%"
"2019- 03- 07","10.1695","10.0960","10.1816","10.0899","","0.73%"
"2019- 03- 06","10.0960","10.0622","10.1168","10.0603","","0.34%"
"2019- 03- 05","10.0613","10.0806","10.1086","10.0532","","-0.19%"
"2019- 03- 04","10.0806","10.0879","10.1049","10.0340","","0.04%"
"2019- 03- 01","10.0761","10.1045","10.1126","10.0442","","-0.32%"
"2019- 02- 28","10.1082","10.0771","10.1723","10.0725","","0.33%"
"2019- 02- 27","10.0745","10.0882","10.1509","10.0608","","-0.14%"
"2019- 02- 26","10.0883","10.0497","10.1151","10.0465","","0.39%"
"2019- 02- 25","10.0488","10.1486","10.1585","10.0311","","-0.95%"
"2019- 02- 22","10.1449","10.1662","10.1897","10.1305","","-0.20%"
"2019- 02- 21","10.1657","10.1319","10.1887","10.1227","","0.33%"
"2019- 02- 20","10.1323","10.1507","10.1696","10.1128","","-0.18%"
"2019- 02- 19","10.1507","10.1794","10.2225","10.1441","","-0.31%"
"2019- 02- 18","10.1826","10.2083","10.2110","10.1647","","-0.15%"
"2019- 02- 15","10.1982","10.1959","10.2513","10.1813","","0.03%"
"2019- 02- 14","10.1955","10.1405","10.2082","10.1171","","0.55%"
"2019- 02- 13","10.1400","10.1497","10.1737","10.1198","","-0.09%"
"2019- 02- 12","10.1488","10.2005","10.2126","10.1444","","-0.52%"
"2019- 02- 11","10.2014","10.2363","10.2537","10.1806","","-0.45%"
"2019- 02- 08","10.2474","10.2428","10.2754","10.2052","","0.04%"
"2019- 02- 07","10.2428","10.1978","10.2733","10.1886","","0.41%"
"2019- 02- 06","10.2010","10.1634","10.2347","10.1563","","0.40%"
"2019- 02- 05","10.1602","10.1903","10.2202","10.1540","","-0.30%"
"2019- 02- 04","10.1907","10.2187","10.2453","10.1634","","-0.32%"
"2019- 02- 01","10.2233","10.2171","10.2965","10.2041","","0.07%"
"2019- 01- 31","10.2163","10.1898","10.2647","10.1803","","0.26%"
"2019- 01- 30","10.1898","10.2200","10.2492","10.1682","","-0.30%"
"2019- 01- 29","10.2200","10.2316","10.2729","10.1968","","-0.12%"
"2019- 01- 28","10.2320","10.2153","10.2622","10.1947","","0.20%"
"2019- 01- 25","10.2120","10.2947","10.3052","10.1724","","-0.80%"
"2019- 01- 24","10.2946","10.2784","10.3260","10.2683","","0.16%"
"2019- 01- 23","10.2780","10.3471","10.3590","10.2492","","-0.67%"
"2019- 01- 22","10.3476","10.3424","10.3689","10.2932","","0.04%"
"2019- 01- 21","10.3438","10.2630","10.3474","10.2541","","0.84%"
"2019- 01- 18","10.2581","10.2778","10.2859","10.2220","","-0.19%"
"2019- 01- 17","10.2774","10.2730","10.3449","10.2384","","0.04%"
"2019- 01- 16","10.2735","10.3299","10.3821","10.2541","","-0.58%"
"2019- 01- 15","10.3333","10.3717","10.3864","10.2968","","-0.37%"
"2019- 01- 14","10.3712","10.3114","10.4059","10.3017","","0.68%"
"2019- 01- 11","10.3016","10.3097","10.3468","10.2788","","-0.07%"
"2019- 01- 10","10.3093","10.3358","10.4107","10.2972","","-0.27%"
"2019- 01- 09","10.3377","10.3254","10.3603","10.2683","","0.12%"
"2019- 01- 08","10.3254","10.2806","10.3713","10.2756","","0.44%"
"2019- 01- 07","10.2806","10.2892","10.3691","10.2653","","-0.10%"
"2019- 01- 04","10.2907","10.4568","10.4976","10.2811","","-1.59%"
"2019- 01- 03","10.4573","10.2882","10.6797","10.2769","","1.65%"
"2019- 01- 02","10.2876","10.1471","10.3147","10.1445","","1.43%"
"2019- 01- 01","10.1425","10.1689","10.1689","10.1328","","-0.26%"
"2018- 12- 31","10.1693","10.1182","10.1726","10.0606","","0.39%"
"2018- 12- 28","10.1296","10.0905","10.1340","10.0859","","0.39%"
"2018- 12- 27","10.0904","10.0989","10.1565","10.0739","","0.00%"
"2018- 12- 26","10.0899","10.1859","10.2078","10.0837","","-1.12%"
"2018- 12- 25","10.2044","10.1867","10.2249","10.1771","","0.20%"
"2018- 12- 24","10.1844","10.1767","10.2073","10.1144","","0.33%"
"2018- 12- 21","10.1509","10.0901","10.1568","10.0630","","0.61%"
"2018- 12- 20","10.0892","10.0434","10.1404","10.0192","","0.45%"
"2018- 12- 19","10.0436","10.0198","10.0631","9.9741","","0.23%"
"2018- 12- 18","10.0203","10.0115","10.0654","10.0031","","0.10%"
"2018- 12- 17","10.0106","9.9933","10.0439","9.9600","","0.21%"
"2018- 12- 14","9.9899","9.9050","10.0274","9.8989","","0.86%"
"2018- 12- 13","9.9050","9.9291","9.9457","9.8848","","-0.24%"
"2018- 12- 12","9.9291","9.9619","9.9693","9.9201","","-0.33%"
"2018- 12- 11","9.9623","9.9556","10.0194","9.9462","","0.07%"
"2018- 12- 10","9.9551","9.9817","10.0376","9.9526","","-0.23%"
"2018- 12- 07","9.9778","9.9286","10.0052","9.8950","","0.50%"
"2018- 12- 06","9.9286","9.8438","10.0062","9.8317","","0.87%"
"2018- 12- 05","9.8429","9.8542","9.8905","9.8264","","-0.12%"
"2018- 12- 04","9.8551","9.7616","9.8822","9.7553","","0.96%"
"2018- 12- 03","9.7615","9.8739","9.8755","9.7576","","-1.14%"
"2018- 11- 30","9.8739","9.8475","9.9172","9.8403","","0.27%"
"2018- 11- 29","9.8476","9.8825","9.9153","9.8428","","-0.35%"
"2018- 11- 28","9.8824","9.9355","9.9545","9.8763","","-0.54%"
"2018- 11- 27","9.9360","9.9461","9.9770","9.9183","","-0.10%"
"2018- 11- 26","9.9458","10.0350","10.0500","9.9194","","-0.89%"
"2018- 11- 23","10.0355","10.0524","10.0619","9.9902","","-0.17%"
"2018- 11- 22","10.0524","9.9781","10.0554","9.9726","","0.74%"
"2018- 11- 21","9.9785","10.0231","10.0653","9.9669","","-0.44%"
"2018- 11- 20","10.0231","10.0042","10.0672","10.0016","","0.22%"
"2018- 11- 19","10.0012","9.9354","10.0311","9.9328","","0.63%"
"2018- 11- 16","9.9384","9.9251","10.0182","9.9193","","0.13%"
"2018- 11- 15","9.9259","9.9687","10.0059","9.9026","","-0.43%"
"2018- 11- 14","9.9688","9.9498","10.0188","9.9116","","0.28%"
"2018- 11- 13","9.9414","10.0005","10.0420","9.9075","","-0.67%"
"2018- 11- 12","10.0088","9.9336","10.0321","9.9110","","0.76%"
"2018- 11- 09","9.9331","9.8341","9.9587","9.8238","","1.01%"
"2018- 11- 08","9.8337","9.8333","9.8687","9.8008","","-0.01%"
"2018- 11- 07","9.8342","9.8905","9.9436","9.8235","","-0.57%"
"2018- 11- 06","9.8905","9.8993","9.9428","9.8830","","-0.11%"
"2018- 11- 05","9.9009","9.8719","9.9428","9.8597","","0.24%"
"2018- 11- 02","9.8768","9.9831","10.0410","9.8471","","-0.99%"
"2018- 11- 01","9.9756","10.1046","10.1260","9.9582","","-1.34%"
"2018- 10- 31","10.1113","10.0773","10.1276","10.0491","","0.34%"
"2018- 10- 30","10.0773","10.1778","10.1963","10.0756","","-0.99%"
"2018- 10- 29","10.1778","10.1888","10.2236","10.1253","","-0.13%"
"2018- 10- 26","10.1906","10.1186","10.2763","10.1064","","0.72%"
"2018- 10- 25","10.1176","10.1541","10.2021","10.0750","","-0.36%"
"2018- 10- 24","10.1542","10.1008","10.1715","10.0263","","0.53%"
"2018- 10- 23","10.1007","10.0426","10.1860","10.0289","","0.56%"
"2018- 10- 22","10.0443","10.0658","10.1086","10.0063","","-0.15%"
"2018- 10- 19","10.0591","10.1470","10.1638","10.0274","","-0.88%"
"2018- 10- 18","10.1484","10.0186","10.1772","10.0085","","1.30%"
"2018- 10- 17","10.0185","10.0144","10.0728","9.9906","","0.12%"
"2018- 10- 16","10.0062","10.1180","10.1600","9.9909","","-1.19%"
"2018- 10- 15","10.1263","10.0927","10.1569","10.0728","","0.44%"
"2018- 10- 12","10.0824","10.1240","10.1512","10.0511","","-0.41%"
"2018- 10- 11","10.1240","10.1830","10.2250","10.0902","","-0.58%"
"2018- 10- 10","10.1830","10.0220","10.1931","9.9983","","1.60%"
"2018- 10- 09","10.0228","10.0211","10.0709","10.0008","","0.03%"
"2018- 10- 08","10.0201","9.9515","10.0790","9.9189","","0.65%"
"2018- 10- 05","9.9555","9.9512","9.9847","9.8948","","0.05%"
"2018- 10- 04","9.9503","9.8271","9.9735","9.8255","","1.26%"
"2018- 10- 03","9.8267","9.8476","9.8760","9.8096","","-0.13%"
"2018- 10- 02","9.8399","9.7686","9.8737","9.7542","","0.65%"
"2018- 10- 01","9.7767","9.7712","9.7830","9.7338","","0.13%"
"2018- 09- 28","9.7644","9.8186","9.8308","9.7523","","-0.65%"
"2018- 09- 27","9.8285","9.9042","9.9161","9.8062","","-0.68%"
"2018- 09- 26","9.8957","9.8880","9.9139","9.8445","","0.01%"
"2018- 09- 25","9.8949","9.9288","9.9390","9.8907","","-0.35%"
"2018- 09- 24","9.9297","9.9052","9.9701","9.9013","","0.26%"
"2018- 09- 21","9.9041","9.9305","9.9544","9.8692","","-0.27%"
"2018- 09- 20","9.9305","9.9652","10.0180","9.9293","","-0.35%"
"2018- 09- 19","9.9652","9.9926","10.0269","9.9621","","-0.28%"
"2018- 09- 18","9.9931","10.0709","10.1297","9.9885","","-0.77%"
"2018- 09- 17","10.0704","10.0138","10.0943","10.0084","","0.60%"
"2018- 09- 14","10.0099","10.0150","10.0302","9.9746","","0.03%"
"2018- 09- 13","10.0068","10.0601","10.1289","9.9895","","-0.61%"
"2018- 09- 12","10.0684","10.0685","10.1496","10.0401","","0.00%"
"2018- 09- 11","10.0684","10.1651","10.2426","10.0684","","-0.98%"
"2018- 09- 10","10.1678","10.1731","10.1991","10.1418","","0.07%"
"2018- 09- 07","10.1604","10.1393","10.2019","10.1025","","0.29%"
"2018- 09- 06","10.1310","10.0337","10.1502","10.0237","","0.89%"
"2018- 09- 05","10.0412","10.0365","10.1152","9.9875","","0.07%"
"2018- 09- 04","10.0342","10.0121","10.0822","10.0034","","0.22%"
"2018- 09- 03","10.0117","10.0428","10.0842","9.9945","","-0.35%"
"2018- 08- 31","10.0465","10.0441","10.1075","10.0196","","0.02%"
"2018- 08- 30","10.0445","9.9502","10.0564","9.9152","","0.99%"
"2018- 08- 29","9.9458","9.9675","10.0260","9.9284","","-0.21%"
"2018- 08- 28","9.9672","9.9825","10.0017","9.9443","","-0.17%"
"2018- 08- 27","9.9838","10.0272","10.0608","9.9730","","-0.35%"
"2018- 08- 24","10.0184","10.0975","10.1197","9.9931","","-0.86%"
"2018- 08- 23","10.1049","10.1104","10.1419","10.0930","","-0.06%"
"2018- 08- 22","10.1105","10.1303","10.1766","10.1062","","-0.12%"
"2018- 08- 21","10.1229","10.1517","10.1878","10.0901","","-0.35%"
"2018- 08- 20","10.1587","10.1311","10.1795","10.1176","","0.26%"
"2018- 08- 17","10.1326","10.1585","10.2027","10.1042","","-0.32%"
"2018- 08- 16","10.1650","10.2395","10.2914","10.1319","","-0.73%"
"2018- 08- 15","10.2395","10.1499","10.3125","10.1317","","0.88%"
"2018- 08- 14","10.1499","10.2713","10.2861","10.1431","","-1.15%"
"2018- 08- 13","10.2682","10.1920","10.3260","10.1856","","0.79%"
"2018- 08- 10","10.1873","10.1135","10.2431","10.1016","","0.71%"
"2018- 08- 09","10.1155","10.0742","10.1283","10.0563","","0.48%"
"2018- 08- 08","10.0668","10.0294","10.1035","10.0216","","0.30%"
"2018- 08- 07","10.0367","10.1144","10.1388","10.0274","","-0.76%"
"2018- 08- 06","10.1136","10.1015","10.1317","10.0813","","0.17%"
"2018- 08- 03","10.0960","10.1053","10.1296","10.0503","","-0.08%"
"2018- 08- 02","10.1044","10.0192","10.1548","10.0165","","0.84%"
"2018- 08- 01","10.0200","9.9509","10.0462","9.9459","","0.69%"
"2018- 07- 31","9.9509","10.0726","10.1061","9.9298","","-1.12%"
"2018- 07- 30","10.0640","10.0419","10.0894","10.0309","","0.15%"
"2018- 07- 27","10.0490","10.1121","10.1303","10.0398","","-0.59%"
"2018- 07- 26","10.1090","10.0711","10.1386","10.0633","","0.36%"
"2018- 07- 25","10.0724","10.1394","10.1690","10.0626","","-0.65%"
"2018- 07- 24","10.1386","10.1849","10.2467","10.1290","","-0.47%"
"2018- 07- 23","10.1863","10.1171","10.2344","10.1161","","0.62%"
"2018- 07- 20","10.1239","10.0961","10.1470","10.0621","","0.27%"
"2018- 07- 19","10.0969","10.0254","10.1323","10.0116","","0.75%"
"2018- 07- 18","10.0213","9.9845","10.0670","9.9612","","0.38%"
"2018- 07- 17","9.9836","10.0506","10.0574","9.9752","","-0.65%"
"2018- 07- 16","10.0490","10.0571","10.0724","10.0098","","-0.08%"
"2018- 07- 13","10.0569","9.9918","10.0829","9.9584","","0.66%"
"2018- 07- 12","9.9905","10.0721","10.0923","9.9829","","-0.81%"
"2018- 07- 11","10.0722","10.0394","10.1419","10.0306","","0.34%"
"2018- 07- 10","10.0385","10.0421","10.0616","9.9995","","-0.05%"
"2018- 07- 09","10.0435","10.0942","10.1104","10.0352","","-0.55%"
"2018- 07- 06","10.0988","10.1162","10.1513","10.0582","","-0.19%"
"2018- 07- 05","10.1182","10.1032","10.1599","10.0883","","0.13%"
"2018- 07- 04","10.1055","10.0840","10.1377","10.0735","","0.24%"
"2018- 07- 03","10.0817","10.0897","10.1548","10.0226","","-0.08%"
"2018- 07- 02","10.0895","10.0701","10.1273","10.0490","","0.15%"
"2018- 06- 29","10.0744","10.1503","10.1642","10.0324","","-0.73%"
"2018- 06- 28","10.1484","10.1876","10.2152","10.1411","","-0.41%"
"2018- 06- 27","10.1901","10.1632","10.2204","10.1228","","0.27%"
"2018- 06- 26","10.1623","10.1614","10.2280","10.1482","","0.01%"
"2018- 06- 25","10.1614","10.1078","10.2272","10.0958","","0.49%"
"2018- 06- 22","10.1119","10.0960","10.1567","10.0442","","0.15%"
"2018- 06- 21","10.0963","10.0582","10.1220","9.9974","","0.38%"
"2018- 06- 20","10.0582","10.1021","10.1220","10.0231","","-0.44%"
"2018- 06- 19","10.1030","9.9825","10.1877","9.9789","","1.21%"
"2018- 06- 18","9.9820","9.9694","10.0236","9.9494","","0.12%"
"2018- 06- 15","9.9699","9.8455","9.9981","9.8341","","1.27%"
"2018- 06- 14","9.8450","9.8429","9.8647","9.8031","","0.03%"
"2018- 06- 13","9.8425","9.8005","9.8447","9.7706","","0.42%"
"2018- 06- 12","9.8015","9.7867","9.8117","9.7174","","0.15%"
"2018- 06- 11","9.7867","9.8124","9.8394","9.7646","","-0.26%"
"2018- 06- 08","9.8123","9.7777","9.8724","9.7515","","0.40%"
"2018- 06- 07","9.7735","9.6814","9.8055","9.6735","","0.94%"
"2018- 06- 06","9.6827","9.7617","9.7665","9.6735","","-0.82%"
"2018- 06- 05","9.7632","9.7475","9.7917","9.7120","","0.16%"
"2018- 06- 04","9.7480","9.7865","9.7964","9.7424","","-0.38%"
"2018- 06- 01","9.7849","9.9319","9.9434","9.7814","","-1.46%"
"2018- 05- 31","9.9301","9.8879","9.9629","9.8760","","0.40%"
"2018- 05- 30","9.8902","9.9718","10.0172","9.8864","","-0.80%"
"2018- 05- 29","9.9698","9.8287","10.0412","9.8113","","1.46%"
"2018- 05- 28","9.8268","9.8564","9.8564","9.7736","","-0.31%"
"2018- 05- 25","9.8576","9.9007","9.9109","9.8112","","-0.43%"
"2018- 05- 24","9.9006","9.7866","9.9633","9.7752","","1.17%"
"2018- 05- 23","9.7860","9.7073","9.8890","9.6982","","0.81%"
"2018- 05- 22","9.7078","9.7037","9.7385","9.6674","","0.04%"
"2018- 05- 21","9.7042","9.7693","9.7814","9.7034","","-0.61%"
"2018- 05- 18","9.7636","9.7739","9.7966","9.7115","","-0.09%"
"2018- 05- 17","9.7728","9.7614","9.8061","9.7538","","0.10%"
"2018- 05- 16","9.7630","9.7962","9.8466","9.7606","","-0.32%"
"2018- 05- 15","9.7944","9.7661","9.8177","9.7418","","0.29%"
"2018- 05- 14","9.7660","9.7600","9.7840","9.7390","","0.03%"
"2018- 05- 11","9.7627","9.7425","9.7973","9.7311","","0.21%"
